model,lr,bs,epochs,dp,nmul,nmicro,l2,eps,tr_acc,tr_loss,val_acc,val_loss
5,0.1,250,64,FALSE,NA,NA,NA,NA,0.9240400195121765,0.2120717316865921,0.7626000046730042,0.9623748064041138
5,0.1,250,65,FALSE,NA,NA,NA,NA,0.927299976348877,0.20057208836078644,0.762499988079071,0.959391713142395
5,0.1,250,66,FALSE,NA,NA,NA,NA,0.9301400184631348,0.1942426562309265,0.7621999979019165,0.9756108522415161
5,0.1,250,67,FALSE,NA,NA,NA,NA,0.9302200078964233,0.19463570415973663,0.770799994468689,0.9406927824020386
5,0.1,250,68,FALSE,NA,NA,NA,NA,0.9305800199508667,0.19336698949337006,0.7680000066757202,0.9734221696853638
5,0.1,250,69,FALSE,NA,NA,NA,NA,0.9331600069999695,0.18445086479187012,0.7666000127792358,0.9918674826622009
5,0.1,250,70,FALSE,NA,NA,NA,NA,0.9357399940490723,0.18016715347766876,0.7667999863624573,0.9701066613197327
5,0.1,250,71,FALSE,NA,NA,NA,NA,0.933459997177124,0.1839326173067093,0.7656999826431274,0.9721410274505615
5,0.1,250,72,FALSE,NA,NA,NA,NA,0.934939980506897,0.17784564197063446,0.7684000134468079,0.992511510848999
5,0.1,250,73,FALSE,NA,NA,NA,NA,0.9382399916648865,0.1711331605911255,0.7670000195503235,0.9867089986801147
5,0.1,250,74,FALSE,NA,NA,NA,NA,0.9405199885368347,0.16559138894081116,0.7756999731063843,0.9820998311042786
5,0.1,250,75,FALSE,NA,NA,NA,NA,0.9401000142097473,0.1658778190612793,0.7657999992370605,1.0022971630096436
5,0.1,250,76,FALSE,NA,NA,NA,NA,0.9412599802017212,0.16454195976257324,0.7709000110626221,0.986076831817627
5,0.1,250,77,FALSE,NA,NA,NA,NA,0.94029998779296875,0.16414572298526764,0.7687000036239624,1.016999363899231
5,0.1,250,78,FALSE,NA,NA,NA,NA,0.9430999755859375,0.15833468735218048,0.7663999795913696,1.0148543119430542
5,0.1,250,79,FALSE,NA,NA,NA,NA,0.9456800222396851,0.1554848998785019,0.7675999999046326,1.0433381795883179
5,0.1,250,80,FALSE,NA,NA,NA,NA,0.9462400078773499,0.15251098573207855,0.7603999972343445,1.102489948272705
5,0.1,250,81,FALSE,NA,NA,NA,NA,0.9457399845123291,0.15193381905555725,0.7717000246047974,1.0115201473236084
5,0.1,250,82,FALSE,NA,NA,NA,NA,0.947380006313324,0.1474088579416275,0.7720999717712402,1.053250789642334
5,0.1,250,83,FALSE,NA,NA,NA,NA,0.9485800266265869,0.14075981080532074,0.7631000280380249,1.1206856966018677
5,0.1,250,84,FALSE,NA,NA,NA,NA,0.9473199844360352,0.14649270474910736,0.7642999887466431,1.0891526937484741
5,0.1,250,85,FALSE,NA,NA,NA,NA,0.9500399827957153,0.13881319761276245,0.7710999846458435,1.0584566593170166
5,0.1,250,86,FALSE,NA,NA,NA,NA,0.9516000151634216,0.13899345695972443,0.7706999778747559,1.0473830699920654
5,0.1,250,87,FALSE,NA,NA,NA,NA,0.9520599842071533,0.135385200381279,0.7699000239372253,1.1044365167617798
5,0.1,250,88,FALSE,NA,NA,NA,NA,0.9531199932098389,0.13333745300769806,0.767799973487854,1.0563864707946777
5,0.1,250,89,FALSE,NA,NA,NA,NA,0.9513000249862671,0.13577263057231903,0.7695000171661377,1.0617748498916626
5,0.1,250,90,FALSE,NA,NA,NA,NA,0.9525600075721741,0.13183119893074036,0.7685999870300293,1.114271640777588
5,0.1,250,91,FALSE,NA,NA,NA,NA,0.9534199833869934,0.13059595227241516,0.7644000053405762,1.0946441888809204
5,0.1,250,92,FALSE,NA,NA,NA,NA,0.9531199932098389,0.12797652184963226,0.7685999870300293,1.1121548414230347
5,0.1,250,93,FALSE,NA,NA,NA,NA,0.9538999795913696,0.12851089239120483,0.7627999782562256,1.1944146156311035
5,0.1,250,94,FALSE,NA,NA,NA,NA,0.9557200074195862,0.12306638062000275,0.7674999833106995,1.150591254234314
5,0.1,250,95,FALSE,NA,NA,NA,NA,0.9567199945449829,0.12234874069690704,0.7741000056266785,1.1067967414855957
5,0.1,250,96,FALSE,NA,NA,NA,NA,0.9569600224494934,0.1212388202548027,0.7754999995231628,1.1302882432937622
5,0.1,250,97,FALSE,NA,NA,NA,NA,0.9565799832344055,0.1210368201136589,0.7710999846458435,1.1258628368377686
5,0.1,250,98,FALSE,NA,NA,NA,NA,0.9556199908256531,0.123676598072052,0.7745000123977661,1.1343084573745728
5,0.1,250,99,FALSE,NA,NA,NA,NA,0.95858001708984375,0.11532308906316757,0.7677000164985657,1.1616530418395996
5,0.1,250,100,FALSE,NA,NA,NA,NA,0.9581599831581116,0.11601582169532776,0.7685999870300293,1.1628469228744507
5,0.1,250,1,TRUE,0.01,5,1,1088455.4800511731,0.20521999895572662,2.139521837234497,0.2816999852657318,1.9988830089569092
5,0.1,250,2,TRUE,0.01,5,1,2176799.181844767,0.2818000018596649,1.9803364276885986,0.3276999890804291,1.8965153694152832
5,0.1,250,3,TRUE,0.01,5,1,3265142.8836383615,0.3281799852848053,1.8703973293304443,0.36309999227523804,1.7755523920059204
5,0.1,250,4,TRUE,0.01,5,1,4353486.585431956,0.3600800037384033,1.7857227325439453,0.3856000006198883,1.7200050354003906
5,0.1,250,5,TRUE,0.01,5,1,5441830.28722555,0.3789199888706207,1.7264095544815063,0.4036000072956085,1.678401231765747
5,0.1,250,6,TRUE,0.01,5,1,6530173.989019144,0.4003799855709076,1.6704721450805664,0.4350000023841858,1.585724949836731
5,0.1,250,7,TRUE,0.01,5,1,7618517.690812739,0.4166199862957001,1.6212507486343384,0.4537999927997589,1.5284067392349243
5,0.1,250,8,TRUE,0.01,5,1,8706861.392606333,0.42941999435424805,1.584813117980957,0.460099995136261,1.5018651485443115
5,0.1,250,9,TRUE,0.01,5,1,9795205.094399927,0.44273999333381653,1.5481756925582886,0.4790000021457672,1.4555140733718872
5,0.1,250,10,TRUE,0.01,5,1,10883548.796193521,0.45124000310897827,1.5232830047607422,0.4936000108718872,1.430708885192871
5,0.1,250,11,TRUE,0.01,5,1,11971892.497987116,0.461760014295578,1.4935566186904907,0.4950000047683716,1.409708023071289
5,0.1,250,12,TRUE,0.01,5,1,13060236.19978071,0.4716799855232239,1.4659632444381714,0.5088000297546387,1.3807308673858643
5,0.1,250,13,TRUE,0.01,5,1,14148579.901574304,0.4798800051212311,1.4456936120986938,0.4999000132083893,1.3885085582733154
5,0.1,250,14,TRUE,0.01,5,1,15236923.603367899,0.49046000838279724,1.4198318719863892,0.5187000036239624,1.3508460521697998
5,0.1,250,15,TRUE,0.01,5,1,16325267.305161493,0.49643999338150024,1.4043853282928467,0.5302000045776367,1.317407250404358
5,0.1,250,16,TRUE,0.01,5,1,17413611.006955087,0.5030800104141235,1.382712960243225,0.5291000008583069,1.3169325590133667
5,0.1,250,17,TRUE,0.01,5,1,18501954.708748683,0.5094799995422363,1.363244652748108,0.5454000234603882,1.2798359394073486
5,0.1,250,18,TRUE,0.01,5,1,19590298.410542276,0.5173400044441223,1.3482446670532227,0.5432000160217285,1.283456563949585
5,0.1,250,19,TRUE,0.01,5,1,20678642.112335872,0.5239599943161011,1.3314521312713623,0.5539000034332275,1.2605879306793213
5,0.1,250,20,TRUE,0.01,5,1,21766985.814129464,0.5302000045776367,1.3094639778137207,0.5526000261306763,1.2480957508087158
5,0.1,250,21,TRUE,0.01,5,1,22855329.51592306,0.5370000004768372,1.2908999919891357,0.5655999779701233,1.2222952842712402
5,0.1,250,22,TRUE,0.01,5,1,23943673.217716653,0.5442799925804138,1.2801069021224976,0.5745000243186951,1.2025134563446045
5,0.1,250,23,TRUE,0.01,5,1,25032016.91951025,0.5497999787330627,1.2645107507705688,0.570900022983551,1.195351243019104
5,0.1,250,24,TRUE,0.01,5,1,26120360.62130384,0.556119978427887,1.2456169128417969,0.5710999965667725,1.1966372728347778
5,0.1,250,25,TRUE,0.01,5,1,27208704.323097438,0.5620399713516235,1.2307168245315552,0.5785999894142151,1.1878161430358887
5,0.1,250,26,TRUE,0.01,5,1,28297048.02489103,0.5647600293159485,1.2193851470947266,0.5920000076293945,1.1581429243087769
5,0.1,250,27,TRUE,0.01,5,1,29385391.726684626,0.5730000138282776,1.2038382291793823,0.5848000049591064,1.1876463890075684
5,0.1,250,28,TRUE,0.01,5,1,30473735.42847822,0.5788000226020813,1.1908588409423828,0.6013000011444092,1.1337169408798218
5,0.1,250,29,TRUE,0.01,5,1,31562079.130271815,0.5842999815940857,1.1745887994766235,0.6031000018119812,1.1208995580673218
5,0.1,250,30,TRUE,0.01,5,1,32650422.832065407,0.5841599702835083,1.1680412292480469,0.6169999837875366,1.0951299667358398
5,0.1,250,31,TRUE,0.01,5,1,33738766.53385901,0.5940200090408325,1.152631402015686,0.6064000129699707,1.1083251237869263
5,0.1,250,32,TRUE,0.01,5,1,34827110.2356526,0.5968199968338013,1.1380873918533325,0.6157000064849854,1.0840816497802734
5,0.1,250,33,TRUE,0.01,5,1,35915453.9374462,0.6021000146865845,1.13072669506073,0.6151000261306763,1.0867600440979004
5,0.1,250,34,TRUE,0.01,5,1,37003797.639239796,0.6041200160980225,1.1189026832580566,0.623199999332428,1.0588340759277344
5,0.1,250,35,TRUE,0.01,5,1,38092141.341033384,0.6115400195121765,1.1044830083847046,0.6229000091552734,1.0560003519058228
5,0.1,250,36,TRUE,0.01,5,1,39180485.04282698,0.6137800216674805,1.0912449359893799,0.6270999908447266,1.047045350074768
5,0.1,250,37,TRUE,0.01,5,1,40268828.74462058,0.6170799732208252,1.078985333442688,0.6230999827384949,1.0798941850662231
5,0.1,250,38,TRUE,0.01,5,1,41357172.44641417,0.6216400265693665,1.0737913846969604,0.6310999989509583,1.042195200920105
5,0.1,250,39,TRUE,0.01,5,1,42445516.14820776,0.6257399916648865,1.0665980577468872,0.638700008392334,1.020973801612854
5,0.1,250,40,TRUE,0.01,5,1,43533859.85000136,0.6273999810218811,1.0541863441467285,0.64410001039505,1.0109379291534424
5,0.1,250,41,TRUE,0.01,5,1,44622203.55179495,0.6305199861526489,1.0418298244476318,0.6438999772071838,1.008741855621338
5,0.1,250,42,TRUE,0.01,5,1,45710547.25358855,0.6366400122642517,1.0345103740692139,0.6535000205039978,0.991848886013031
5,0.1,250,43,TRUE,0.01,5,1,46798890.95538214,0.6372799873352051,1.0281875133514404,0.6499999761581421,0.9864040017127991
5,0.1,250,44,TRUE,0.01,5,1,47887234.657175735,0.6450999975204468,1.0156729221343994,0.6550999879837036,0.97478848695755
5,0.1,250,45,TRUE,0.01,5,1,48975578.35896933,0.6433600187301636,1.009771466255188,0.6419000029563904,1.0153597593307495
5,0.1,250,46,TRUE,0.01,5,1,50063922.06076293,0.6472399830818176,0.9992038607597351,0.660099983215332,0.972080409526825
5,0.1,250,47,TRUE,0.01,5,1,51152265.762556516,0.6512200236320496,0.9926367402076721,0.6597999930381775,0.9615970253944397
5,0.1,250,48,TRUE,0.01,5,1,52240609.46435011,0.6564000248908997,0.9803968071937561,0.6682000160217285,0.9516240954399109
5,0.1,250,49,TRUE,0.01,5,1,53328953.16614371,0.6575199961662292,0.9775208830833435,0.6577000021934509,0.9674810767173767
5,0.1,250,50,TRUE,0.01,5,1,54417296.867937304,0.6595399975776672,0.9693158268928528,0.6660000085830688,0.9555562138557434
5,0.1,250,51,TRUE,0.01,5,1,55505640.56973089,0.6625000238418579,0.9654039740562439,0.6710000038146973,0.9479920864105225
5,0.1,250,52,TRUE,0.01,5,1,56593984.27152449,0.6664400100708008,0.95464026927948,0.6726999878883362,0.9391869902610779
5,0.1,250,53,TRUE,0.01,5,1,57682327.973318085,0.6693000197410583,0.9449573755264282,0.6682000160217285,0.9408469200134277
5,0.1,250,54,TRUE,0.01,5,1,58770671.67511168,0.671459972858429,0.9366055130958557,0.6769000291824341,0.9233304262161255
5,0.1,250,55,TRUE,0.01,5,1,59859015.37690527,0.6746799945831299,0.9295777678489685,0.6762999892234802,0.9189841747283936
5,0.1,250,56,TRUE,0.01,5,1,60947359.078698866,0.6732199788093567,0.9288927316665649,0.6814000010490417,0.9090983867645264
5,0.1,250,57,TRUE,0.01,5,1,62035702.78049246,0.6781399846076965,0.9165204763412476,0.6776999831199646,0.9169220924377441
5,0.1,250,58,TRUE,0.01,5,1,63124046.48228606,0.6816800236701965,0.9116808176040649,0.68470001220703125,0.8977763056755066
5,0.1,250,59,TRUE,0.01,5,1,64212390.18407965,0.6797599792480469,0.9078168869018555,0.684499979019165,0.9041517972946167
5,0.1,250,60,TRUE,0.01,5,1,65300733.88587324,0.6816800236701965,0.9016921520233154,0.690500020980835,0.887620210647583
5,0.1,250,61,TRUE,0.01,5,1,66389077.58766684,0.6850200295448303,0.8929121494293213,0.6898999810218811,0.8830538988113403
5,0.1,250,62,TRUE,0.01,5,1,67477421.28946042,0.6868399977684021,0.8867220282554626,0.6891999840736389,0.8779692053794861
5,0.1,250,63,TRUE,0.01,5,1,68565764.99125402,0.6910600066184998,0.8765376210212708,0.694100022315979,0.8766517043113708
5,0.1,250,64,TRUE,0.01,5,1,69654108.69304761,0.6951799988746643,0.8693072199821472,0.6938999891281128,0.8776708841323853
5,0.1,250,65,TRUE,0.01,5,1,70742452.39484121,0.6952000260353088,0.8672767877578735,0.6937999725341797,0.8745313882827759
5,0.1,250,66,TRUE,0.01,5,1,71830796.0966348,0.6979399919509888,0.8635717034339905,0.6978999972343445,0.8631554841995239
5,0.1,250,67,TRUE,0.01,5,1,72919139.7984284,0.6998199820518494,0.8575780987739563,0.7008000016212463,0.8597363233566284
5,0.1,250,68,TRUE,0.01,5,1,74007483.500222,0.7012400031089783,0.8513334393501282,0.6976000070571899,0.8642942905426025
5,0.1,250,69,TRUE,0.01,5,1,75095827.20201558,0.703000009059906,0.8450831770896912,0.7027999758720398,0.849422812461853
5,0.1,250,70,TRUE,0.01,5,1,76184170.90380917,0.7053800225257874,0.8390985727310181,0.7038000226020813,0.8449857831001282
5,0.1,250,71,TRUE,0.01,5,1,77272514.60560277,0.7065200209617615,0.8345402479171753,0.7027999758720398,0.8547106981277466
5,0.1,250,72,TRUE,0.01,5,1,78360858.30739637,0.709119975566864,0.8292779922485352,0.707099974155426,0.8422092199325562
5,0.1,250,73,TRUE,0.01,5,1,79449202.00918996,0.7117999792098999,0.8224648833274841,0.6984999775886536,0.8602070212364197
5,0.1,250,74,TRUE,0.01,5,1,80537545.71098356,0.7131199836730957,0.8142011761665344,0.710099995136261,0.839931309223175
5,0.1,250,75,TRUE,0.01,5,1,81625889.41277716,0.7132200002670288,0.8134295344352722,0.7095000147819519,0.8452144861221313
5,0.1,250,76,TRUE,0.01,5,1,82714233.11457075,0.7162799835205078,0.8085466623306274,0.7113000154495239,0.8323453068733215
5,0.1,250,77,TRUE,0.01,5,1,83802576.81636433,0.7185199856758118,0.8062803149223328,0.708899974822998,0.8402191996574402
5,0.1,250,78,TRUE,0.01,5,1,84890920.51815793,0.7195000052452087,0.7987381815910339,0.7109000086784363,0.8348730206489563
5,0.1,250,79,TRUE,0.01,5,1,85979264.21995153,0.7197399735450745,0.7941535115242004,0.7139000296592712,0.8254128098487854
5,0.1,250,80,TRUE,0.01,5,1,87067607.92174512,0.7226399779319763,0.7868831753730774,0.7141000032424927,0.8221485614776611
5,0.1,250,81,TRUE,0.01,5,1,88155951.62353872,0.7257400155067444,0.7822295427322388,0.7170000076293945,0.8194760084152222
5,0.1,250,82,TRUE,0.01,5,1,89244295.32533231,0.7266200184822083,0.7811074256896973,0.7120000123977661,0.8308096528053284
5,0.1,250,83,TRUE,0.01,5,1,90332639.02712591,0.7251600027084351,0.7719109058380127,0.7171000242233276,0.8165806531906128
5,0.1,250,84,TRUE,0.01,5,1,91420982.7289195,0.7268999814987183,0.7725895047187805,0.7035999894142151,0.8647267818450928
5,0.1,250,85,TRUE,0.01,5,1,92509326.43071309,0.7299000024795532,0.76816558837890625,0.7168999910354614,0.8159251809120178
5,0.1,250,86,TRUE,0.01,5,1,93597670.13250668,0.7324399948120117,0.760837733745575,0.7185999751091003,0.8138610124588013
5,0.1,250,87,TRUE,0.01,5,1,94686013.83430028,0.7310799956321716,0.7614439129829407,0.7160000205039978,0.823291540145874
5,0.1,250,88,TRUE,0.01,5,1,95774357.53609388,0.7341200113296509,0.7529364824295044,0.7163000106811523,0.8111653923988342
5,0.1,250,89,TRUE,0.01,5,1,96862701.23788747,0.735759973526001,0.7461487054824829,0.7178000211715698,0.8140436410903931
5,0.1,250,90,TRUE,0.01,5,1,97951044.93968107,0.7367799878120422,0.7472007274627686,0.715499997138977,0.8173970580101013
5,0.1,250,91,TRUE,0.01,5,1,99039388.64147466,0.7413600087165833,0.7377177476882935,0.7253999710083008,0.8071879744529724
5,0.1,250,92,TRUE,0.01,5,1,100127732.34326826,0.741320013999939,0.7347041368484497,0.7253999710083008,0.8048951029777527
5,0.1,250,93,TRUE,0.01,5,1,101216076.04506184,0.7400400042533875,0.7395151257514954,0.7225000262260437,0.8168156743049622
5,0.1,250,94,TRUE,0.01,5,1,102304419.74685544,0.7426400184631348,0.7284550666809082,0.7271000146865845,0.7980743646621704
5,0.1,250,95,TRUE,0.01,5,1,103392763.44864903,0.745959997177124,0.7240358591079712,0.7246000170707703,0.7965707778930664
5,0.1,250,96,TRUE,0.01,5,1,104481107.15044263,0.7447599768638611,0.7240784764289856,0.722100019454956,0.8047367334365845
5,0.1,250,97,TRUE,0.01,5,1,105569450.85223623,0.7463399767875671,0.7131676077842712,0.7271000146865845,0.7996388673782349
5,0.1,250,98,TRUE,0.01,5,1,106657794.55402982,0.749019980430603,0.7168939709663391,0.725600004196167,0.8056529760360718
5,0.1,250,99,TRUE,0.01,5,1,107746138.25582342,0.7489200234413147,0.713540256023407,0.7253999710083008,0.7988641262054443
5,0.1,250,100,TRUE,0.01,5,1,108834481.95761701,0.75,0.7065992951393127,0.7293999791145325,0.7956417202949524
6,0.1,250,1,FALSE,NA,NA,NA,NA,0.25134000182151794,2.0805087089538574,0.3140000104904175,1.9014592170715332
6,0.1,250,2,FALSE,NA,NA,NA,NA,0.37362000346183777,1.7649950981140137,0.41029998660087585,1.804457426071167
6,0.1,250,3,FALSE,NA,NA,NA,NA,0.4422999918460846,1.578338861465454,0.4796000123023987,1.4795480966567993
6,0.1,250,4,FALSE,NA,NA,NA,NA,0.48962000012397766,1.4478895664215088,0.511900007724762,1.3882099390029907
6,0.1,250,5,FALSE,NA,NA,NA,NA,0.5195800065994263,1.3623781204223633,0.5133000016212463,1.3762849569320679
6,0.1,250,6,FALSE,NA,NA,NA,NA,0.5464199781417847,1.2946102619171143,0.5332000255584717,1.3336119651794434
6,0.1,250,7,FALSE,NA,NA,NA,NA,0.5720400214195251,1.2211732864379883,0.5776000022888184,1.2004797458648682
6,0.1,250,8,FALSE,NA,NA,NA,NA,0.5943999886512756,1.1595367193222046,0.5848000049591064,1.1804490089416504
6,0.1,250,9,FALSE,NA,NA,NA,NA,0.6140999794006348,1.1034647226333618,0.5971999764442444,1.1573654413223267
6,0.1,250,10,FALSE,NA,NA,NA,NA,0.6337800025939941,1.0489591360092163,0.6057999730110168,1.1302427053451538
6,0.1,250,11,FALSE,NA,NA,NA,NA,0.649179995059967,1.0022599697113037,0.6148999929428101,1.0988447666168213
6,0.1,250,12,FALSE,NA,NA,NA,NA,0.669219970703125,0.9465620517730713,0.5794000029563904,1.2109084129333496
6,0.1,250,13,FALSE,NA,NA,NA,NA,0.6830599904060364,0.9096211791038513,0.6255999803543091,1.1033235788345337
6,0.1,250,14,FALSE,NA,NA,NA,NA,0.6987000107765198,0.8591082692146301,0.6276999711990356,1.0848579406738281
6,0.1,250,15,FALSE,NA,NA,NA,NA,0.714680016040802,0.8187444806098938,0.6225000023841858,1.0987638235092163
6,0.1,250,16,FALSE,NA,NA,NA,NA,0.7314800024032593,0.7692058682441711,0.6226999759674072,1.1194578409194946
6,0.1,250,17,FALSE,NA,NA,NA,NA,0.7481200098991394,0.7255112528800964,0.619700014591217,1.1582562923431396
6,0.1,250,18,FALSE,NA,NA,NA,NA,0.7649199962615967,0.6752102375030518,0.5950000286102295,1.2466521263122559
6,0.1,250,19,FALSE,NA,NA,NA,NA,0.7766600251197815,0.6421915292739868,0.6305999755859375,1.1215481758117676
6,0.1,250,20,FALSE,NA,NA,NA,NA,0.7933200001716614,0.5921087265014648,0.6412000060081482,1.131814956665039
6,0.1,250,21,FALSE,NA,NA,NA,NA,0.809660017490387,0.5488117337226868,0.6359000205993652,1.1897610425949097
6,0.1,250,22,FALSE,NA,NA,NA,NA,0.8275600075721741,0.5028484463691711,0.6491000056266785,1.137545108795166
6,0.1,250,23,FALSE,NA,NA,NA,NA,0.8377400040626526,0.4652514159679413,0.6431000232696533,1.174562931060791
6,0.1,250,24,FALSE,NA,NA,NA,NA,0.8571599721908569,0.418612539768219,0.6193000078201294,1.364437222480774
6,0.1,250,25,FALSE,NA,NA,NA,NA,0.8695399761199951,0.38175496459007263,0.6259999871253967,1.379510521888733
6,0.1,250,26,FALSE,NA,NA,NA,NA,0.8859599828720093,0.3345506191253662,0.6373000144958496,1.3757445812225342
6,0.1,250,27,FALSE,NA,NA,NA,NA,0.8992599844932556,0.3046756088733673,0.625,1.490936040878296
6,0.1,250,28,FALSE,NA,NA,NA,NA,0.913919985294342,0.2605300843715668,0.6226999759674072,1.5507680177688599
6,0.1,250,29,FALSE,NA,NA,NA,NA,0.9269400238990784,0.22524285316467285,0.6424999833106995,1.5054805278778076
6,0.1,250,30,FALSE,NA,NA,NA,NA,0.9344199895858765,0.20962993800640106,0.640500009059906,1.415984034538269
6,0.1,250,31,FALSE,NA,NA,NA,NA,0.9574199914932251,0.14693929255008698,0.5936999917030334,2.0687992572784424
6,0.1,250,32,FALSE,NA,NA,NA,NA,0.9639000296592712,0.1284034252166748,0.6399000287055969,1.6130127906799316
6,0.1,250,33,FALSE,NA,NA,NA,NA,0.9696000218391418,0.11844218522310257,0.6243000030517578,1.8345855474472046
6,0.1,250,34,FALSE,NA,NA,NA,NA,0.9364200234413147,0.24587281048297882,0.6340000033378601,1.6364424228668213
6,0.1,250,35,FALSE,NA,NA,NA,NA,0.9784799814224243,0.08688684552907944,0.6452000141143799,1.805434226989746
6,0.1,250,36,FALSE,NA,NA,NA,NA,0.9932399988174438,0.04141755402088165,0.6535000205039978,1.858265995979309
6,0.1,250,37,FALSE,NA,NA,NA,NA,0.9976800084114075,0.023426039144396782,0.6586999893188477,1.9721730947494507
6,0.1,250,38,FALSE,NA,NA,NA,NA,0.999019980430603,0.015847211703658104,0.6571000218391418,2.031306028366089
6,0.1,250,39,FALSE,NA,NA,NA,NA,0.9995599985122681,0.010947325266897678,0.6603000164031982,2.1060659885406494
6,0.1,250,40,FALSE,NA,NA,NA,NA,0.9998400211334229,0.008116200566291809,0.65829998254776,2.15513014793396
6,0.1,250,41,FALSE,NA,NA,NA,NA,0.9998400211334229,0.006669697351753712,0.6570000052452087,2.2059574127197266
6,0.1,250,42,FALSE,NA,NA,NA,NA,0.9999799728393555,0.005680721253156662,0.6608999967575073,2.2552852630615234
6,0.1,250,43,FALSE,NA,NA,NA,NA,0.9999200105667114,0.004814830608665943,0.6600000262260437,2.2879135608673096
6,0.1,250,44,FALSE,NA,NA,NA,NA,0.9999799728393555,0.0041085416451096535,0.6597999930381775,2.320046901702881
6,0.1,250,45,FALSE,NA,NA,NA,NA,1,0.0037249326705932617,0.6615999937057495,2.3425099849700928
6,0.1,250,46,FALSE,NA,NA,NA,NA,1,0.0033328726422041655,0.6599000096321106,2.382075548171997
6,0.1,250,47,FALSE,NA,NA,NA,NA,1,0.003073064610362053,0.6593000292778015,2.4027299880981445
6,0.1,250,48,FALSE,NA,NA,NA,NA,1,0.002817159052938223,0.6608999967575073,2.430046319961548
6,0.1,250,49,FALSE,NA,NA,NA,NA,1,0.002596683567389846,0.6592000126838684,2.447854995727539
6,0.1,250,50,FALSE,NA,NA,NA,NA,1,0.0024114148691296577,0.6589000225067139,2.4673662185668945
6,0.1,250,51,FALSE,NA,NA,NA,NA,1,0.00224943645298481,0.6599000096321106,2.490036964416504
6,0.1,250,52,FALSE,NA,NA,NA,NA,1,0.0021258227061480284,0.6597999930381775,2.505772352218628
6,0.1,250,53,FALSE,NA,NA,NA,NA,1,0.0020004650577902794,0.6589000225067139,2.5221641063690186
6,0.1,250,54,FALSE,NA,NA,NA,NA,1,0.0018942342139780521,0.6596999764442444,2.5412437915802
6,0.1,250,55,FALSE,NA,NA,NA,NA,1,0.0017996923997998238,0.6592000126838684,2.5525739192962646
6,0.1,250,56,FALSE,NA,NA,NA,NA,1,0.0017116670496761799,0.65829998254776,2.56857967376709
6,0.1,250,57,FALSE,NA,NA,NA,NA,1,0.001620226539671421,0.65829998254776,2.58365535736084
6,0.1,250,58,FALSE,NA,NA,NA,NA,1,0.001546682440675795,0.659500002861023,2.599595069885254
6,0.1,250,59,FALSE,NA,NA,NA,NA,1,0.0014780877390876412,0.65829998254776,2.6131768226623535
6,0.1,250,60,FALSE,NA,NA,NA,NA,1,0.0014148642076179385,0.657800018787384,2.6239559650421143
6,0.1,250,61,FALSE,NA,NA,NA,NA,1,0.0013554422184824944,0.6585000157356262,2.6379990577697754
6,0.1,250,62,FALSE,NA,NA,NA,NA,1,0.0013029436813667417,0.6575999855995178,2.648099660873413
6,0.1,250,63,FALSE,NA,NA,NA,NA,1,0.0012583924690261483,0.6585999727249146,2.6599481105804443
6,0.1,250,64,FALSE,NA,NA,NA,NA,1,0.001209190464578569,0.6582000255584717,2.674114942550659
6,0.1,250,65,FALSE,NA,NA,NA,NA,1,0.0011662021279335022,0.6583999991416931,2.6820290088653564
6,0.1,250,66,FALSE,NA,NA,NA,NA,1,0.0011233596596866846,0.6592000126838684,2.6915533542633057
6,0.1,250,67,FALSE,NA,NA,NA,NA,1,0.0010864330688491464,0.6582000255584717,2.699524164199829
6,0.1,250,68,FALSE,NA,NA,NA,NA,1,0.0010518430499359965,0.657800018787384,2.7123656272888184
6,0.1,250,69,FALSE,NA,NA,NA,NA,1,0.0010185136925429106,0.6579999923706055,2.7211971282958984
6,0.1,250,70,FALSE,NA,NA,NA,NA,1,9.868077468127012e-4,0.6588000059127808,2.7290165424346924
6,0.1,250,71,FALSE,NA,NA,NA,NA,1,9.565616492182016e-4,0.6588000059127808,2.741111993789673
6,0.1,250,72,FALSE,NA,NA,NA,NA,1,9.285640553571284e-4,0.6589000225067139,2.750349521636963
6,0.1,250,73,FALSE,NA,NA,NA,NA,1,9.024425526149571e-4,0.657800018787384,2.7592833042144775
6,0.1,250,74,FALSE,NA,NA,NA,NA,1,8.771630236878991e-4,0.657800018787384,2.7682530879974365
6,0.1,250,75,FALSE,NA,NA,NA,NA,1,8.534358930774033e-4,0.657800018787384,2.7752530574798584
6,0.1,250,76,FALSE,NA,NA,NA,NA,1,8.290068944916129e-4,0.6592000126838684,2.783755302429199
6,0.1,250,77,FALSE,NA,NA,NA,NA,1,8.083489374257624e-4,0.6589000225067139,2.789729595184326
6,0.1,250,78,FALSE,NA,NA,NA,NA,1,7.879002369008958e-4,0.65829998254776,2.7997324466705322
6,0.1,250,79,FALSE,NA,NA,NA,NA,1,7.68336234614253e-4,0.6585000157356262,2.8077311515808105
6,0.1,250,80,FALSE,NA,NA,NA,NA,1,7.492282311432064e-4,0.6574000120162964,2.814019203186035
6,0.1,250,81,FALSE,NA,NA,NA,NA,1,7.313539390452206e-4,0.6575999855995178,2.8204667568206787
6,0.1,250,82,FALSE,NA,NA,NA,NA,1,7.144561968743801e-4,0.6579999923706055,2.8314850330352783
6,0.1,250,83,FALSE,NA,NA,NA,NA,1,6.978940800763667e-4,0.6575000286102295,2.835376739501953
